aes,wmo,REP_DATE,temp,td,rh,ws,wg,wdir,pres,vis,precip,rndays,sog,ffmc,dmc,dc,bui,isi,fwi,dsr,opts,calcstatus,Station,Distance,name,lon,lat,elev,ACQ_DATE,ATTK_DATE,CAUSE,CFS_ECOZ,CFS_NOTE1,CFS_NOTE2,CFS_REF_ID,DECADE,ECODISTRIC,ECOREGION,ECOZONE,FIRENAME,FIRE_ID,FIRE_TYPE,LATITUDE,LONGITUDE,MORE_INFO,OUT_DATE,PROTZONE,SIZE_HA,SRC_AGENCY,SRC_AGY2,fire_label,Month,Year
3072723,71024,7/21/19,27.8,11.1,35,5.5,12.2,141,1018.6,13,0,1,0,90.5,69.6,255,82.7,6.1,20.3,5.6,                          M=1:          ,1,CXFV,46.57619574,FORT+VERMILION,-116.033,58.383,289,6/1/20,,L,9, , ,AB-2019-HWF141,2010-2019,607,142,9, ,HWF141,Wildfire,58.166597,-114.823417, ,, ,12.6,AB,AB,1,7,2019
3072723,71024,7/21/19,27.8,11.1,35,5.5,12.2,141,1018.6,13,0,1,0,90.5,69.6,255,82.7,6.1,20.3,5.6,                          M=1:          ,1,CXFV,66.50889938,FORT+VERMILION,-116.033,58.383,289,6/1/20,,L,9, , ,AB-2019-HWF143,2010-2019,607,142,9, ,HWF143,Wildfire,57.787867,-114.6083, ,, ,7.8,AB,AB,1,7,2019
2202678,71163,7/21/19,26.9,12.1,40,7.6,11.7,283,1013.7,18.1,0.5,0,0,91.1,61.8,482.1,93.6,7.4,24.8,8,                          M=1:          ,1,CWMT,46.47535839,WHATI,-117.25,63.133,271,5/4/20,,L,, , ,NT-2019-ZF033-19,2010-2019,257,68,5, ,ZF033-19, ,63.4,-115.883333, ,8/7/19 0:00, ,150,NT,NT,1,7,2019
1096453,71302,7/21/19,21.2,12.5,57,6.8,13.3,342,1017.7,14.5,0,2,0,81.4,11.5,289.3,20.9,1.9,3,0.2,                          M=1:          ,1,CVXS,22.33183102,PRINCE+GEORGE+AIRPORT+AUTO,-122.667,53.883,680,5/5/20,,L,14, , ,BC-2019-2019-G11010,2010-2019,981,203,14, ,2019-G11010,Fire,54.139,-122.3329, ,, ,0.009,BC,BC,1,7,2019
1128582,71115,7/22/19,28.6,10.1,32,5.4,10.3,276,1013.7,20.1,0,2,0,91,32.6,483.8,55.8,6.5,17.2,4.2,                          M=1:          ,1,CWJV,6.088138101,VERNON+AUTO,-119.2,50.217,482,5/5/20,,L,14, , ,BC-2019-2019-K41047,2010-2019,1008,209,14, ,2019-K41047,Fire,50.2448,-119.0697, ,, ,0.009,BC,BC,1,7,2019
1192948,71594,7/22/19,22.3,13.5,58,3.5,7.8,157,1017.6,48.3,1.1,0,0,81.5,31.4,253.3,48,1.6,4.7,0.4,                          M=1:          ,1,CVFN,44.20852393,FORT+NELSON,-122.567,58.833,380,5/5/20,,L,4, , ,BC-2019-2019-G91032,2010-2019,244,64,4, ,2019-G91032,Fire,58.2784,-121.9607, ,, ,0.2,BC,BC,1,7,2019
1192948,71594,7/22/19,22.3,13.5,58,3.5,7.8,157,1017.6,48.3,1.1,0,0,81.5,31.4,253.3,48,1.6,4.7,0.4,                          M=1:          ,1,CVFN,48.47875353,FORT+NELSON,-122.567,58.833,380,5/5/20,,L,4, , ,BC-2019-2019-G91031,2010-2019,244,64,4, ,2019-G91031,Fire,58.2337,-121.8737, ,, ,2.3,BC,BC,1,7,2019
2202200,71934,7/22/19,29,15,42.5,0,0,0,1016.2,2.8,0,7,0,91.6,52.3,442.5,80.8,5.4,18.4,4.7,                          M=1:          ,1,CYSM,24.98877122,FORT+SMITH+A,-111.967,60.017,205,5/4/20,,L,9, , ,NT-2019-SS028-19,2010-2019,576,136,9, ,SS028-19, ,60.004333,-112.6875, ,7/24/19 0:00, ,1,NT,NT,1,7,2019
1060844,71533,7/22/19,22,12.1,53,17.3,27.2,260,1012.2,24.1,0,4,0,86.4,14.5,279.3,25.7,6.1,10.8,1.8,                          M=1:          ,1,CVBD,55.51927963,BELLA+COOLA+AIRPORT,-126.583,52.383,37,5/5/20,,L,13, , ,BC-2019-2019-V91030,2010-2019,948,192,13, ,2019-V91030,Fire,51.7898,-125.7044, ,, ,4.1,BC,BC,1,7,2019
5062840,71334,7/22/19,26.3,10.5,37.1,3.7,11.2,270,1017.3,16,3.9,0,0,77,39.3,177.2,50.6,1.1,3,0.2,                          M=1:          ,1,CXBQ,85.26205722,TADOULE+LAKE+CS,-98.5,58.717,262,1/16/20,,L,, , ,MB-2019-MB2019NE054,2010-2019,276,71,5, ,MB2019NE054, ,59.523611,-100.310833,ZONE: W; RESPONSE: MON,8/27/19 0:00, ,2411.8,MB,MB,1,7,2019
1125852,71215,7/22/19,28.7,9.7,31,7.2,12.2,324,1012.5,22.1,0,4,0,93.5,96.4,711.3,144,10,36.4,15.8,                    IDW=R:M=1:          ,1,CWYY,3.262635868,OSOYOOS+CS,-119.433,49.033,283,5/5/20,,L,14, , ,BC-2019-2019-K51038,2010-2019,1010,211,14, ,2019-K51038,Fire,49.005,-119.3752, ,, ,0.009,BC,BC,1,7,2019
1125852,71215,7/22/19,28.7,9.7,31,7.2,12.2,324,1012.5,22.1,0,4,0,93.5,96.4,711.3,144,10,36.4,15.8,                    IDW=R:M=1:          ,1,CWYY,3.695261118,OSOYOOS+CS,-119.433,49.033,283,5/5/20,,L,14, , ,BC-2019-2019-K51039,2010-2019,1010,211,14, ,2019-K51039,Fire,49.0705,-119.375, ,, ,0.009,BC,BC,1,7,2019
1068130,71951,7/22/19,21,11,53,29.6,44.4,20,1014.3,32.2,0.01,3,0,87,15.6,312,27.7,12.4,19.4,5.2,                          M=1:          ,1,CYXT,6.892608781,TERRACE+A,-128.583,54.467,217,5/5/20,,L,13, , ,BC-2019-2019-R51049,2010-2019,944,190,13, ,2019-R51049,Fire,54.5528,-128.4959, ,, ,0.009,BC,BC,1,7,2019
6012199,71295,7/22/19,24.7,9.4,38,16.7,26.5,290,1020.5,22.3,0,3,0,90,19.9,153.8,30.1,9.9,17.1,4.2,                          M=1:          ,1,CXEA,39.48480538,EAR+FALLS+AUT,-93.217,50.633,363,4/3/20,,L,, , ,ON-2019-KEN46,2010-2019,372,90,6, ,KEN46, ,50.4817,-94.0817, ,7/30/19 0:00, ,2.599999905,ON,ON,1,7,2019
2201903,71160,7/22/19,20.1,13.2,65,5.9,9.9,340,1016.2,21.2,0.3,0,0,86.9,47.1,404.6,73,3.7,13,2.5,                          M=1:          ,1,CWFZ,76.43006575,FORT+RELIANCE+AUT,-109.167,62.717,168,5/4/20,,L,, , ,NT-2019-SS035-19,2010-2019,263,69,5, ,SS035-19, ,61.748,-110.2995, ,8/20/19 0:00, ,2148.01,NT,NT,1,7,2019
2202678,71163,7/22/19,23.4,10.1,43,12.9,19.3,64,1019.2,20.7,0,1,0,90.8,65.6,490,98.3,9.2,29.6,10.9,                          M=1:          ,1,CWMT,39.21146155,WHATI,-117.25,63.133,271,5/4/20,,L,, , ,NT-2019-ZF041-19,2010-2019,261,69,5, ,ZF041-19, ,62.933333,-116.083333, ,8/13/19 0:00, ,163,NT,NT,1,7,2019
2202678,71163,7/22/19,23.4,10.1,43,12.9,19.3,64,1019.2,20.7,0,1,0,90.8,65.6,490,98.3,9.2,29.6,10.9,                          M=1:          ,1,CWMT,17.33886623,WHATI,-117.25,63.133,271,5/4/20,,L,4, , ,NT-2019-ZF039-19,2010-2019,230,60,4, ,ZF039-19, ,63.093333,-117.795833, ,8/7/19 0:00, ,4,NT,NT,1,7,2019
1096629,71192,7/22/19,24,14,53.7,5.6,5.6,271,1015.4,14.5,0,3,0,87.1,82.6,545.9,119.8,3.8,17.2,4.2,                          M=1:          ,1,CYQZ,17.49630599,QUESNEL,-122.517,53.033,545,5/5/20,,L,14, , ,BC-2019-2019-C11043,2010-2019,974,202,14, ,2019-C11043,Fire,52.9928,-122.9312, ,, ,0.009,BC,BC,1,7,2019
2204100,71936,7/22/19,26,12,41.8,20.4,20.4,50,1017.5,24.1,0.01,7,0,89.8,75.5,469.3,107.7,11.6,36,15.5,                          M=1:          ,1,CYZF,18.42819796,YELLOWKNIFE+A,-114.433,62.467,206,5/4/20,,L,, , ,NT-2019-ZF042-19,2010-2019,260,69,5, ,ZF042-19, ,62.716666,-114.233333, ,7/23/19 0:00, ,1,NT,NT,1,7,2019
2204100,71936,7/22/19,26,12,41.8,20.4,20.4,50,1017.5,24.1,0.01,7,0,89.8,75.5,469.3,107.7,11.6,36,15.5,                          M=1:          ,1,CYZF,26.75305103,YELLOWKNIFE+A,-114.433,62.467,206,5/4/20,,L,, , ,NT-2019-ZF040-19,2010-2019,260,69,5, ,ZF040-19, ,62.765,-114.966666, ,7/22/19 0:00, ,0.5,NT,NT,1,7,2019
2201799,71087,7/22/19,29.2,14.5,41,6.2,17.1,79,1015.6,19,0.63,0,0,90.3,64.6,587.4,101.3,6.1,22.6,6.8,                    IDW=R:M=1:          ,1,CWID,58.05137085,FORT+PROVIDENCE,-117.6,61.317,162,5/4/20,,L,4, , ,NT-2019-ZF054-19,2010-2019,232,60,4, ,ZF054-19, ,62.020833,-116.641666, ,8/13/19 0:00, ,195,NT,NT,1,7,2019
3073140,71066,7/22/19,28.1,13.5,40,14.8,20.18641026,134,1016.7,8.1,0.06,1,0,90.4,84.9,506.4,119.6,9.5,32.9,13.2,                    IDW=R:M=1:          ,1,CYOJ,26.9439657,HIGH+LEVEL+A,-117.167,58.617,338,6/1/20,,L,4, , ,AB-2019-HWF146,2010-2019,244,64,4, ,HWF146,Wildfire,58.833367,-117.789233, ,, ,0.5,AB,AB,1,7,2019
3073140,71066,7/22/19,28.1,13.5,40,14.8,20.18641026,134,1016.7,8.1,0.06,1,0,90.4,84.9,506.4,119.6,9.5,32.9,13.2,                    IDW=R:M=1:          ,1,CYOJ,71.44283499,HIGH+LEVEL+A,-117.167,58.617,338,6/1/20,,L,4, , ,AB-2019-HWF147,2010-2019,242,64,4, ,HWF147,Wildfire,59.601033,-116.561467, ,, ,0.5,AB,AB,1,7,2019
3073140,71066,7/23/19,24.1,14.9,56,8,20.18641026,311,1015.7,3.6,0.06,1,0,88.9,87.8,514.4,123.1,5.5,22.9,7,                IDW=WSD:R:M=1:          ,1,CYOJ,96.29713495,HIGH+LEVEL+A,-117.167,58.617,338,6/1/20,,L,4, , ,AB-2019-HWF153,2010-2019,250,65,4, ,HWF153,Wildfire,59.218833,-119.5925, ,, ,0.9,AB,AB,1,7,2019
6016525,71835,7/23/19,25.4,11.4,41.6,11.1,28.8,340,1018.1,17.8,0.7,0,0,88.2,15.1,219.4,25.8,5.8,10.4,1.7,                          M=1:          ,1,CWPL,25.83889675,PICKLE+LAKE+AUT,-90.217,51.45,391,4/3/20,,L,, , ,ON-2019-SLK34,2010-2019,372,90,6, ,SLK34, ,51.0798,-90.1348, ,7/26/19 0:00, ,0.100000001,ON,ON,1,7,2019
6016975,71854,7/23/19,25.9,17.2,58.8,13,13,220,1020.4,22,1.21,0,0,84,17.4,145.8,26.8,3.5,6.8,0.8,                    IDW=R:M=1:          ,1,CYRL,85.12530598,RED+LAKE+A,-93.8,51.067,386,4/3/20,,L,, , ,ON-2019-RED53,2010-2019,371,90,6, ,RED53, ,52.2905,-94.0226, ,7/24/19 0:00, ,0.100000001,ON,ON,1,7,2019
3074935,71221,7/23/19,24,15.3,58,2.8,20.18641026,53,1017.14,53.5,2,0,0,75.9,11.5,215.1,20.3,0.9,0.8,0,                          M=1:          ,1,CXCD,48.24918659,CLEARDALE+AGDM,-119.75,56.317,630,6/1/20,,L,9, , ,AB-2019-PWF110,2010-2019,583,137,9, ,PWF110,Wildfire,56.930082,-119.14725, ,, ,6.8,AB,AB,1,7,2019
3073140,71066,7/23/19,24.1,14.9,56,8,20.18641026,311,1015.7,3.6,0.06,1,0,88.9,87.8,514.4,123.1,5.5,22.9,7,                IDW=WSD:R:M=1:          ,1,CYOJ,96.72668447,HIGH+LEVEL+A,-117.167,58.617,338,6/1/20,,L,4, , ,AB-2019-HWF149,2010-2019,251,65,4, ,HWF149,Wildfire,59.295333,-119.532167, ,, ,16.9,AB,AB,1,7,2019
3073140,71066,7/23/19,24.1,14.9,56,8,20.18641026,311,1015.7,3.6,0.06,1,0,88.9,87.8,514.4,123.1,5.5,22.9,7,                IDW=WSD:R:M=1:          ,1,CYOJ,97.0254448,HIGH+LEVEL+A,-117.167,58.617,338,6/1/20,,L,4, , ,AB-2019-HWF150,2010-2019,250,65,4, ,HWF150,Wildfire,59.229333,-119.605667, ,, ,84.1,AB,AB,1,7,2019
3073140,71066,7/23/19,24.1,14.9,56,8,20.18641026,311,1015.7,3.6,0.06,1,0,88.9,87.8,514.4,123.1,5.5,22.9,7,                IDW=WSD:R:M=1:          ,1,CYOJ,96.26510619,HIGH+LEVEL+A,-117.167,58.617,338,6/1/20,,L,4, , ,AB-2019-HWF152,2010-2019,250,65,4, ,HWF152,Wildfire,59.231,-119.5805, ,, ,4,AB,AB,1,7,2019
3073140,71066,7/23/19,24.1,14.9,56,8,20.18641026,311,1015.7,3.6,0.06,1,0,88.9,87.8,514.4,123.1,5.5,22.9,7,                IDW=WSD:R:M=1:          ,1,CYOJ,96.41723636,HIGH+LEVEL+A,-117.167,58.617,338,6/1/20,,L,4, , ,AB-2019-HWF151,2010-2019,250,65,4, ,HWF151,Wildfire,59.2265,-119.589333, ,, ,3,AB,AB,1,7,2019
3073140,71066,7/23/19,24.1,14.9,56,8,20.18641026,311,1015.7,3.6,0.06,1,0,88.9,87.8,514.4,123.1,5.5,22.9,7,                IDW=WSD:R:M=1:          ,1,CYOJ,91.63112006,HIGH+LEVEL+A,-117.167,58.617,338,6/1/20,,L,4, , ,AB-2019-HWF148,2010-2019,250,65,4, ,HWF148,Wildfire,59.277159,-119.387752, ,, ,1.77,AB,AB,1,7,2019
