aes,wmo,REP_DATE,temp,td,rh,ws,wg,wdir,pres,vis,precip,rndays,sog,ffmc,dmc,dc,bui,isi,fwi,dsr,opts,calcstatus,Station,Distance,name,lon,lat,elev,ACQ_DATE,ATTK_DATE,CAUSE,CFS_ECOZ,CFS_NOTE1,CFS_NOTE2,CFS_REF_ID,DECADE,ECODISTRIC,ECOREGION,ECOZONE,FIRENAME,FIRE_ID,FIRE_TYPE,LATITUDE,LONGITUDE,MORE_INFO,OUT_DATE,PROTZONE,SIZE_HA,SRC_AGENCY,SRC_AGY2,fire_label,Month,Year
1047172,71638,6/26/19,19.4,11.7,61,6.7,16,247,1012.4,42.8,0.2,0,0,85.2,75.9,334.8,96.9,3,13.1,2.6,                          M=1:          ,1,CVOU,21.87862131,SECHELT+AUT,-123.717,49.45,86,5/5/20,,L,13, , ,BC-2019-2019-V50751,2010-2019,958,196,13, ,2019-V50751,Fire,49.7052,-124.0051, ,, ,0.009,BC,BC,1,6,2019
2100LRP,71966,6/26/19,20.9,-4.3,18,10.5,21.9,262,1020.6,32.2,0.4,0,0,93.4,103.6,378.8,123,11.7,38.2,17.2,                          M=1:          ,1,CWON,15.20113612,DAWSON,-139.133,64.067,370,5/12/20,,L,12, , ,YT-2019-2019DA020,2010-2019,881,172,12, ,2019DA020, ,63.87903333,-138.8752167,Hunker Summit,,Stratigic FMZ,14431,YT,YT,1,6,2019
3073140,71066,6/26/19,22.5,2.1,26,14.8,20.18641026,13,1014.8,16.1,0,5,0,91.6,57,339.2,80.2,11.4,30.9,11.8,                          M=1:          ,1,CYOJ,44.35750303,HIGH+LEVEL+A,-117.167,58.617,338,6/1/20,,L,4, , ,AB-2019-HWF098,2010-2019,244,64,4, ,HWF098,Wildfire,58.541883,-118.385667, ,, ,0.01,AB,AB,1,6,2019
1068130,71951,6/26/19,26,10,36.6,9.3,9.3,350,1012,32.2,0,2,0,90.3,24.9,238.7,39.6,7.1,15.3,3.4,                          M=1:          ,1,CYXT,55.46314324,TERRACE+A,-128.583,54.467,217,5/5/20,,L,14, , ,BC-2019-2019-R20731,2010-2019,973,202,14, ,2019-R20731,Fire,53.9888,-127.4843, ,, ,0.009,BC,BC,1,6,2019
1101300,71688,6/26/19,15.6,7.5,58,2.4,5.4,30,1011.9,38.1,15.2,0,0,40.8,21.1,232.5,34.3,0,0.1,0,                          M=1:          ,1,CVOD,8.380249489,CALLAGHAN+VALLEY,-123.117,50.15,884,5/5/20,,L,13, , ,BC-2019-2019-V30746,2010-2019,950,192,13, ,2019-V30746,Fire,50.0337,-123.1703, ,, ,0.009,BC,BC,1,6,2019
1068130,71951,6/26/19,26,10,36.6,9.3,9.3,350,1012,32.2,0,2,0,90.3,24.9,238.7,39.6,7.1,15.3,3.4,                          M=1:          ,1,CYXT,30.44760587,TERRACE+A,-128.583,54.467,217,5/5/20,,L,13, , ,BC-2019-2019-R50739,2010-2019,944,190,13, ,2019-R50739,Fire,54.8529,-128.9483, ,, ,1.5,BC,BC,1,6,2019
6046767,71750,6/26/19,11.9,9.4,85,10.7,21.9,183,1011.1,1.9,9.9,0,0,20.9,5.4,83.7,9.2,0,0,0,                          M=1:          ,1,CWCJ,9.991115506,PUKASKWA+AUT,-86.3,48.583,208,4/3/20,,L,, , ,ON-2019-NIP7,2010-2019,389,94,6, ,NIP7, ,48.7271,-86.318, ,7/10/19 0:00, ,0.100000001,ON,ON,1,6,2019
2201903,71160,6/26/19,13.9,3.5,49,4.4,7.5,324,1016,34,0.2,0,0,87.9,37.3,273.3,55.7,4,11.8,2.1,                          M=1:          ,1,CWFZ,69.17054888,FORT+RELIANCE+AUT,-109.167,62.717,168,5/4/20,,L,, , ,NT-2019-ZF014-19,2010-2019,258,68,5, ,ZF014-19, ,63.311333,-110.9335, ,7/13/19 0:00, ,147,NT,NT,1,6,2019
2201903,71160,6/26/19,13.9,3.5,49,4.4,7.5,324,1016,34,0.2,0,0,87.9,37.3,273.3,55.7,4,11.8,2.1,                          M=1:          ,1,CWFZ,67.17889934,FORT+RELIANCE+AUT,-109.167,62.717,168,5/4/20,,L,, , ,NT-2019-ZF015-19,2010-2019,258,68,5, ,ZF015-19, ,63.122333,-111.100166, ,7/13/19 0:00, ,329,NT,NT,1,6,2019
1077499,71950,6/26/19,24.2,11.1,43,6.4,20.18641026,257,1012.9,40.2,0,2,0,89.1,47.1,335.4,69.8,5.2,16.5,3.9,                  IDW=WSD:M=1:          ,1,CYYD,4.661399222,SMITHERS,-127.183,54.833,523,5/5/20,,L,14, , ,BC-2019-2019-R30767,2010-2019,962,198,14, ,2019-R30767,Fire,54.8791,-127.0978, ,, ,0.009,BC,BC,1,6,2019
1077499,71950,6/26/19,24.2,11.1,43,6.4,20.18641026,257,1012.9,40.2,0,2,0,89.1,47.1,335.4,69.8,5.2,16.5,3.9,                  IDW=WSD:M=1:          ,1,CYYD,13.48597168,SMITHERS,-127.183,54.833,523,5/5/20,,L,13, , ,BC-2019-2019-R30761,2010-2019,944,190,13, ,2019-R30761,Fire,54.9909,-127.3815, ,, ,0.2,BC,BC,1,6,2019
1077499,71950,6/26/19,24.2,11.1,43,6.4,20.18641026,257,1012.9,40.2,0,2,0,89.1,47.1,335.4,69.8,5.2,16.5,3.9,                  IDW=WSD:M=1:          ,1,CYYD,1.532065553,SMITHERS,-127.183,54.833,523,5/5/20,,L,14, , ,BC-2019-2019-R30750,2010-2019,972,202,14, ,2019-R30750,Fire,54.854,-127.1952, ,, ,0.2,BC,BC,1,6,2019
1096439,71896,6/26/19,23,8,38.3,9.3,9.3,271,1013.1,14.5,0,1,0,87,42,334.3,63.9,4.5,14,2.9,                          M=1:          ,1,CYXS,36.77299606,PRINCE+GEORGE,-122.683,53.883,691,5/5/20,,L,14, , ,BC-2019-2019-G10738,2010-2019,982,203,14, ,2019-G10738,Fire,54.4117,-122.7788, ,, ,0.009,BC,BC,1,6,2019
1092975,71933,6/26/19,19.7,10.9,57,5.5,11.1,276,1013.2,22.8,1.2,0,0,80.6,59.7,324.2,81.7,1.6,6.8,0.8,                          M=1:          ,1,CVFS,27.8291317,FORT+ST+JAMES+AUTO,-124.283,54.45,688,5/5/20,,L,14, , ,BC-2019-2019-G50741,2010-2019,982,203,14, ,2019-G50741,Fire,54.7599,-123.841, ,, ,0.3,BC,BC,1,6,2019
1036B06,71475,6/26/19,21.9,9.1,44,6.6,12.8,225,1011.9,37.6,0,2,0,89.2,69.3,314.1,89.3,5.4,19.3,5.1,                          M=1:          ,1,CWQC,21.38904486,PORT+ALBERNI+AUT,-124.933,49.317,76,5/5/20,,L,13, , ,BC-2019-2019-V70754,2010-2019,955,194,13, ,2019-V70754,Fire,49.346,-125.4045, ,, ,0.009,BC,BC,1,6,2019
1036B06,71475,6/26/19,21.9,9.1,44,6.6,12.8,225,1011.9,37.6,0,2,0,89.2,69.3,314.1,89.3,5.4,19.3,5.1,                          M=1:          ,1,CWQC,21.23118498,PORT+ALBERNI+AUT,-124.933,49.317,76,5/5/20,,L,13, , ,BC-2019-2019-V70755,2010-2019,955,194,13, ,2019-V70755,Fire,49.3429,-125.4014, ,, ,0.009,BC,BC,1,6,2019
1027403,71781,6/26/19,16.7,12.6,76,24.8,26.7,325,1012.6,41.4,0.51,0,0,83.7,52.8,314,74.3,6.2,19.4,5.2,                    IDW=R:M=1:          ,1,CWGT,20.55276828,SISTERS+ISLAND,-124.433,49.483,20,5/5/20,,L,13, , ,BC-2019-2019-V50753,2010-2019,958,196,13, ,2019-V50753,Fire,49.6833,-124.0949, ,, ,4.5,BC,BC,1,6,2019
5030203,71158,6/26/19,19,8.1,49.4,18.5,25.5,300,1011.5,19.2,0,4,0,88.8,56.1,226.6,69.3,9.2,24.8,8,                          M=1:          ,1,CWCF,59.2900925,BERENS+RIVER+CS,-97.017,52.367,222,1/16/20,,L,, , ,MB-2019-MB2019EA035,2010-2019,373,90,6, ,MB2019EA035, ,52.564722,-95.650833,ZONE: G; RESPONSE: FUL,7/6/19 0:00, ,35,MB,MB,1,6,2019
1036B06,71475,6/26/19,21.9,9.1,44,6.6,12.8,225,1011.9,37.6,0,2,0,89.2,69.3,314.1,89.3,5.4,19.3,5.1,                          M=1:          ,1,CWQC,21.27800917,PORT+ALBERNI+AUT,-124.933,49.317,76,5/5/20,,L,13, , ,BC-2019-2019-V70744,2010-2019,954,193,13, ,2019-V70744,Fire,49.2142,-125.3765, ,, ,0.009,BC,BC,1,6,2019
1101300,71688,6/26/19,15.6,7.5,58,2.4,5.4,30,1011.9,38.1,15.2,0,0,40.8,21.1,232.5,34.3,0,0.1,0,                          M=1:          ,1,CVOD,3.857118926,CALLAGHAN+VALLEY,-123.117,50.15,884,5/5/20,,L,13, , ,BC-2019-2019-V30743,2010-2019,950,192,13, ,2019-V30743,Fire,50.1042,-123.0674, ,, ,0.009,BC,BC,1,6,2019
1032731,71894,6/27/19,12.7,11.9,95,12.4,15.2,131,1016,8,2.4,0,0,42.5,12,267.7,21.5,0.1,0.1,0,                          M=1:          ,1,CWEB,32.52783871,ESTEVAN+POINT+CS,-126.55,49.383,6,5/5/20,,L,13, , ,BC-2019-2019-V80757,2010-2019,954,193,13, ,2019-V80757,Fire,49.8355,-126.3507, ,, ,0.009,BC,BC,1,6,2019
3075488,71246,6/27/19,22.3,8.9,42,11.3,18.9,104,1021.8,21.2,7.7,0,0,64.9,5.9,104.5,10.3,0.9,0.6,0,                          M=1:          ,1,CWRD,70.03081113,RED+EARTH,-115.283,56.55,546,6/1/20,,L,9, , ,AB-2019-SWF128,2010-2019,609,142,9, ,SWF128,Wildfire,56.224317,-113.555333, ,, ,0.01,AB,AB,1,6,2019
1077499,71950,6/27/19,22.4,8,39,7.6,20.18641026,255,1015.3,16.1,8.1,0,0,68.9,29.8,318.7,48.3,0.9,2.3,0.1,                          M=1:          ,1,CYYD,57.56444596,SMITHERS,-127.183,54.833,523,5/5/20,,L,13, , ,BC-2019-2019-R40759,2010-2019,940,187,13, ,2019-R40759,Fire,55.5963,-127.7627, ,, ,0.009,BC,BC,1,6,2019
2101303,71964,6/27/19,21,4,32.9,16.7,27.8,350,1021.7,40.2,0,1,0,89,18.3,235.9,30.7,8.7,15.6,3.5,                    IDW=R:M=1:          ,1,CYXY,55.42906042,WHITEHORSE+A,-135.067,60.717,706,5/5/20,,L,12, , ,BC-2019-2019-R90768,2010-2019,916,179,12, ,2019-R90768,Fire,59.9188,-134.9413, ,, ,0.009,BC,BC,1,6,2019
1125073,71557,6/27/19,20.9,7.5,42,14.7,27.5,269,1013.24,29.6,5.8,0,0,67.6,20.5,307.7,35.2,1.2,2.6,0.2,                          M=1:          ,1,CVME,19.22718507,MERRITT,-120.783,50.117,591,5/5/20,,L,14, , ,BC-2019-2019-K60760,2010-2019,1003,208,14, ,2019-K60760,Fire,49.9339,-121.1081, ,, ,0.009,BC,BC,1,6,2019
2202202,71362,6/27/19,16.4,10.7,69,7.6,15.2,335,1023.9,24.1,0.5,0,0,86.3,63.5,270.4,80,3.7,13.8,2.8,                          M=1:          ,1,CZSM,35.08585657,FORT+SMITH+CLIMATE,-111.933,60.033,203,5/4/20,,L,, , ,NT-2019-SS017-19,2010-2019,263,69,5, ,SS017-19, ,60.517166,-111.6315, ,8/27/19 0:00, ,597,NT,NT,1,6,2019
703GDKB,71376,6/27/19,27,14.1,45,4.8,14.4,253,1018,33.6,1.7,0,0,77,16,74.1,20.7,1.1,1.2,0,                          M=1:          ,1,CWJT,13.52442841,ST-JOVITE,-74.55,46.083,239,6/15/20,,L,, , ,QC-2019-20191080109,2010-2019,426,99,6, ,20191080109, ,46.0573,-74.2711, ,6/27/19 0:00,Intensive,0,QC,QC,1,6,2019
1077499,71950,6/27/19,22.4,8,39,7.6,20.18641026,255,1015.3,16.1,8.1,0,0,68.9,29.8,318.7,48.3,0.9,2.3,0.1,                          M=1:          ,1,CYYD,3.908265598,SMITHERS,-127.183,54.833,523,5/5/20,,L,14, , ,BC-2019-2019-R30766,2010-2019,972,202,14, ,2019-R30766,Fire,54.8846,-127.2229, ,, ,0.009,BC,BC,1,6,2019
1077499,71950,6/27/19,22.4,8,39,7.6,20.18641026,255,1015.3,16.1,8.1,0,0,68.9,29.8,318.7,48.3,0.9,2.3,0.1,                          M=1:          ,1,CYYD,11.07528156,SMITHERS,-127.183,54.833,523,5/5/20,,L,14, , ,BC-2019-2019-R30763,2010-2019,971,201,14, ,2019-R30763,Fire,54.9141,-127.4224, ,, ,0,BC,BC,1,6,2019
1036B06,71475,6/28/19,17.2,9.6,61,2.7,8.8,341,1019.6,30.1,1.4,0,0,48.9,33.7,278.7,51.7,0.2,0.3,0,                          M=1:          ,1,CWQC,15.89342828,PORT+ALBERNI+AUT,-124.933,49.317,76,5/5/20,,L,13, , ,BC-2019-2019-V70775,2010-2019,955,194,13, ,2019-V70775,Fire,49.3285,-125.2844, ,, ,0.009,BC,BC,1,6,2019
3073140,71066,6/28/19,22.1,11.7,51,11.2,20.18641026,157,1020.1,16.1,0,7,0,87.1,61.4,352.7,85.6,5,17.9,4.5,                          M=1:          ,1,CYOJ,62.67061185,HIGH+LEVEL+A,-117.167,58.617,338,6/1/20,,L,4, , ,AB-2019-HWF099,2010-2019,244,64,4, ,HWF099,Wildfire,58.925233,-118.8062, ,, ,0.04,AB,AB,1,6,2019
3073140,71066,6/28/19,22.1,11.7,51,11.2,20.18641026,157,1020.1,16.1,0,7,0,87.1,61.4,352.7,85.6,5,17.9,4.5,                          M=1:          ,1,CYOJ,79.71086094,HIGH+LEVEL+A,-117.167,58.617,338,6/1/20,,L,4, , ,AB-2019-HWF100,2010-2019,244,64,4, ,HWF100,Wildfire,59.14745,-119.141483, ,, ,0.01,AB,AB,1,6,2019
1148705,71401,6/28/19,19.2,8.1,49,5.1,15.2,124,1018,23.6,5.6,0,0,59.4,18.9,321.5,33,0.5,0.6,0,                          M=1:          ,1,CXWF,2.029321084,WARFIELD+RCS,-117.733,49.117,567,5/5/20,,L,14, , ,BC-2019-2019-N50790,2010-2019,1012,212,14, ,2019-N50790,Fire,49.1414,-117.7579, ,, ,0.4,BC,BC,1,6,2019
6075420,71398,6/28/19,26,10,36.6,20.4,20.4,280,1016.2,14.5,0,1,0,87.8,13,128.6,20.8,8.7,12.9,2.5,                          M=1:          ,1,CYMO,30.74013022,MOOSONEE,-80.6,51.283,9,4/3/20,,L,15, , ,ON-2019-COC9,2010-2019,1031,217,15, ,COC9, ,50.9626,-81.09, ,7/7/19 0:00, ,8,ON,ON,1,6,2019
3073140,71066,6/28/19,22.1,11.7,51,11.2,20.18641026,157,1020.1,16.1,0,7,0,87.1,61.4,352.7,85.6,5,17.9,4.5,                          M=1:          ,1,CYOJ,42.62842956,HIGH+LEVEL+A,-117.167,58.617,338,6/1/20,,L,4, , ,AB-2019-HWF101,2010-2019,244,64,4, ,HWF101,Wildfire,58.913167,-118.2065, ,, ,5.2,AB,AB,1,6,2019
1192948,71594,6/29/19,21.6,10.1,48,7.3,16.2,344,1017.9,48.3,0.01,1,0,83.9,19.9,173.6,30.9,2.6,5.6,0.6,                          M=1:          ,1,CVFN,25.6820151,FORT+NELSON,-122.567,58.833,380,5/5/20,,L,4, , ,BC-2019-2019-G90782,2010-2019,244,64,4, ,2019-G90782,Fire,59.1995,-122.4549, ,, ,27.9,BC,BC,1,6,2019
1096453,71302,6/29/19,16.6,11,69,6.9,11.5,197,1019.8,14.5,3.4,0,0,62.2,42.8,292.9,62.7,0.7,2,0.1,                          M=1:          ,1,CVXS,11.78119765,PRINCE+GEORGE+AIRPORT+AUTO,-122.667,53.883,680,5/5/20,,L,14, , ,BC-2019-2019-G10777,2010-2019,981,203,14, ,2019-G10777,Fire,54.0023,-122.4609, ,, ,0.02,BC,BC,1,6,2019
2100701,71965,6/29/19,26,12,41.8,13,13,230,1018.5,32.2,0,10,0,91,68,558,104.3,9.6,31.2,12,                          M=1:          ,1,CYMA,40.80325853,MAYO+A,-135.867,63.617,504,5/12/20,,L,12, , ,YT-2019-2019MA005,2010-2019,898,176,12, ,2019MA005, ,63.90663333,-134.7082333,Ladue River,,Transition FMZ,20010,YT,YT,1,6,2019
7075800,71726,6/29/19,21.1,15.3,70,11.4,19.9,306,1012.6,32.6,11.4,0,0,45.9,3.1,31.7,5,0.2,0.1,0,                          M=1:          ,1,CWPK,57.2094291,PARENT,-74.617,47.917,445,6/15/20,,L,, , ,QC-2019-20191080111,2010-2019,422,99,6, ,20191080111, ,47.3204,-75.4664, ,6/30/19 0:00,Intensive,0,QC,QC,1,6,2019
7075800,71726,6/29/19,21.1,15.3,70,11.4,19.9,306,1012.6,32.6,11.4,0,0,45.9,3.1,31.7,5,0.2,0.1,0,                          M=1:          ,1,CWPK,62.66051458,PARENT,-74.617,47.917,445,6/15/20,,L,, , ,QC-2019-20191080110,2010-2019,422,99,6, ,20191080110, ,47.3038,-75.6053, ,6/29/19 0:00,Intensive,0,QC,QC,1,6,2019
5031A10,71858,6/29/19,23.4,14.7,58.2,11.1,20.1,110,1014.8,18,0,1,0,86.4,33.8,231.6,49.5,4.5,12,2.2,                          M=1:          ,1,CWJD,40.45469223,GRAND+RAPIDS+AUT,-99.267,53.183,223,1/16/20,,L,9, , ,MB-2019-MB2019NW011,2010-2019,675,148,9, ,MB2019NW011, ,52.626944,-99.567778,ZONE: R; RESPONSE: FUL,7/16/19 0:00, ,449.6,MB,MB,1,6,2019
2202200,71934,6/29/19,14,13,93.8,9.3,9.3,90,1013.2,9.7,0.01,5,0,80.1,62.9,444.1,92.9,1.8,8.4,1.2,                          M=1:          ,1,CYSM,55.67342631,FORT+SMITH+A,-111.967,60.017,205,4/22/20,,L,4, , ,PC-WB-2019-2019WB9, ,243,64,4,Sass Lake,2019WB9, ,59.9124,-113.5574, ,,Modified Response,18557,PC-WB,PC,1,6,2019
1032731,71894,6/30/19,15.9,12,78,11.6,13.5,304,1022.2,33.1,0,2,0,62.7,7.2,239.5,13.4,0.9,0.6,0,                          M=1:          ,1,CWEB,32.33523206,ESTEVAN+POINT+CS,-126.55,49.383,6,5/5/20,,L,13, , ,BC-2019-2019-V80804,2010-2019,953,193,13, ,2019-V80804,Fire,49.8454,-126.4401, ,, ,0.1,BC,BC,1,6,2019
5061376,71145,6/30/19,25.8,7.1,30,31.3,20.18641026,258,1005.2,17.2,0,4,0,91.9,65.6,267,81.3,27.2,54.4,32.1,                          M=1:          ,1,CYIV,36.38680895,ISLAND+LAKE+A,-94.65,53.85,236,1/16/20,,L,, , ,MB-2019-MB2019NE034,2010-2019,364,89,6, ,MB2019NE034, ,54.069444,-93.839167,ZONE: W; RESPONSE: FUL,7/28/19 0:00, ,1615.6,MB,MB,1,6,2019
5030203,71158,6/30/19,26.3,10,35.9,18.5,27.4,240,1008.3,19.6,0.6,0,0,90.7,70.6,257.4,83.8,12,32.6,13,                          M=1:          ,1,CWCF,40.24740603,BERENS+RIVER+CS,-97.017,52.367,222,1/16/20,,L,, , ,MB-2019-MB2019EA039,2010-2019,370,90,6, ,MB2019EA039, ,51.848333,-96.587778,ZONE: R; RESPONSE: FUL,7/1/19 0:00, ,0.2,MB,MB,1,6,2019
5030984,71445,6/30/19,22.7,11,47.7,24.1,39.7,280,1008.5,18.1,1.4,0,0,84.6,32.7,202.4,46.6,6.7,16.1,3.7,                          M=1:          ,1,CWWS,19.92913701,GEORGE+ISLAND+AUT,-97.617,52.817,223,1/16/20,,L,, , ,MB-2019-MB2019EA040,2010-2019,370,90,6, ,MB2019EA040, ,52.997222,-97.245,ZONE: G; RESPONSE: FUL,7/15/19 0:00, ,22.1,MB,MB,1,6,2019
5030203,71158,6/30/19,26.3,10,35.9,18.5,27.4,240,1008.3,19.6,0.6,0,0,90.7,70.6,257.4,83.8,12,32.6,13,                          M=1:          ,1,CWCF,53.19218645,BERENS+RIVER+CS,-97.017,52.367,222,1/16/20,,L,, , ,MB-2019-MB2019EA044,2010-2019,371,90,6, ,MB2019EA044, ,51.776944,-96.215833,ZONE: R; RESPONSE: FUL,7/5/19 0:00, ,6,MB,MB,1,6,2019
5031A10,71858,6/30/19,23.2,9.4,41.6,24.1,40.1,260,1008.5,17.9,8.1,0,0,75.7,21.4,220.5,34.4,2.7,6.2,0.7,                          M=1:          ,1,CWJD,36.46402435,GRAND+RAPIDS+AUT,-99.267,53.183,223,1/16/20,,L,9, , ,MB-2019-MB2019NW012,2010-2019,666,148,9, ,MB2019NW012, ,53.540278,-99.915278,ZONE: R; RESPONSE: FUL,7/2/19 0:00, ,0.2,MB,MB,1,6,2019
5032951,71552,6/30/19,23.9,15.2,58,21.9,23.6,226,1011.3,22.1,4.34,0,0,75,25.1,136.5,34.4,2.3,5.4,0.5,                    IDW=R:M=1:          ,1,CWII,62.73883445,VICTORIA+BEACH+AUT,-96.567,50.7,220,1/16/20,,L,, , ,MB-2019-MB2019EA043,2010-2019,371,90,6, ,MB2019EA043, ,51.569722,-96.154722,ZONE: G; RESPONSE: FUL,7/6/19 0:00, ,0.5,MB,MB,1,6,2019
6022474,71962,6/30/19,25.9,20.7,73.1,13,20.6,250,1013.7,16.2,0.8,0,0,83.7,25.2,174.8,37,3.4,8.1,1.1,                          M=1:          ,1,CTAG,28.45006629,FORT+FRANCES+RCS,-93.433,48.65,342,4/3/20,,L,, , ,ON-2019-FOR8,2010-2019,377,91,6, ,FOR8, ,48.9713,-93.8228, ,7/1/19 0:00, ,0.300000012,ON,ON,1,6,2019
6010740,71208,6/30/19,20.5,14.2,67,15.6,19.5,152,1007.2,16.5,0,3,0,83.4,9.5,117.7,15.8,3.7,5.2,0.5,                          M=1:          ,1,COTL,44.96722459,BIG+TROUT+LAKE,-89.9,53.817,223,4/3/20,,L,, , ,ON-2019-SLK14,2010-2019,393,95,6, ,SLK14, ,53.4303,-89.0207, ,7/10/19 0:00, ,25,ON,ON,1,6,2019
6022474,71962,6/30/19,25.9,20.7,73.1,13,20.6,250,1013.7,16.2,0.8,0,0,83.7,25.2,174.8,37,3.4,8.1,1.1,                          M=1:          ,1,CTAG,31.26906259,FORT+FRANCES+RCS,-93.433,48.65,342,4/3/20,,L,, , ,ON-2019-FOR9,2010-2019,377,91,6, ,FOR9, ,49.0572,-93.7321, ,7/2/19 0:00, ,0.100000001,ON,ON,1,6,2019
6016975,71854,6/30/19,28,13.6,41.2,20.4,31.5,270,1010.4,24,1.32,0,0,88.3,53.1,229.9,67.3,9.4,24.8,8,                    IDW=R:M=1:          ,1,CYRL,42.30315384,RED+LAKE+A,-93.8,51.067,386,4/3/20,,L,,location not ignition - coords derived from poly, ,ON-2019-RED39,2010-2019,373,90,6, ,RED39, ,51.62553247,-94.19921167,Objective: FUL; Type: IFR; Accuracy: Within 100 metres,9/5/19 0:00, ,43308,ON,ON,1,6,2019
6016975,71854,6/30/19,28,13.6,41.2,20.4,31.5,270,1010.4,24,1.32,0,0,88.3,53.1,229.9,67.3,9.4,24.8,8,                    IDW=R:M=1:          ,1,CYRL,49.68722484,RED+LAKE+A,-93.8,51.067,386,4/3/20,,L,,location not ignition - coords derived from poly, ,ON-2019-RED38,2010-2019,373,90,6, ,RED38, ,51.75724135,-94.12042665,Objective: FUL; Type: IFR; Accuracy: Within 100 metres,9/5/19 0:00, ,1234,ON,ON,1,6,2019
5030203,71158,6/30/19,26.3,10,35.9,18.5,27.4,240,1008.3,19.6,0.6,0,0,90.7,70.6,257.4,83.8,12,32.6,13,                          M=1:          ,1,CWCF,69.61273427,BERENS+RIVER+CS,-97.017,52.367,222,1/16/20,,L,, , ,MB-2019-MB2019EA038,2010-2019,373,90,6, ,MB2019EA038, ,51.947778,-95.528611,ZONE: G; RESPONSE: FUL,7/1/19 0:00, ,0.1,MB,MB,1,6,2019
2100LRP,71966,6/30/19,25.3,9.4,37,9.4,21,243,1018.5,11.3,0.2,0,0,91.7,123.3,410,140.7,8.8,33.2,13.4,                          M=1:          ,1,CWON,72.36357095,DAWSON,-139.133,64.067,370,5/12/20,,L,12, , ,YT-2019-2019DA023,2010-2019,881,172,12, ,2019DA023, ,63.025,-138.9633333,Thistle Creek,,Wilderness FMZ,6000,YT,YT,1,6,2019
6034075,71850,6/30/19,26.3,20,68.4,16.7,33.3,250,1012.6,30,0.01,4,0,87.2,47.5,206.8,60.4,6.7,18.3,4.7,                          M=1:          ,1,CYQK,19.32969606,KENORA+A,-94.367,49.783,410,4/3/20,,L,, , ,ON-2019-KEN43,2010-2019,377,91,0, ,KEN43, ,49.5051,-94.3183, ,7/2/19 0:00, ,0.699999988,ON,ON,1,6,2019
5030203,71158,6/30/19,26.3,10,35.9,18.5,27.4,240,1008.3,19.6,0.6,0,0,90.7,70.6,257.4,83.8,12,32.6,13,                          M=1:          ,1,CWCF,27.19061168,BERENS+RIVER+CS,-97.017,52.367,222,1/16/20,,L,, , ,MB-2019-MB2019EA048,2010-2019,371,90,6, ,MB2019EA048, ,52.253889,-96.4025,ZONE: R; RESPONSE: FUL,7/5/19 0:00, ,1,MB,MB,1,6,2019
5030203,71158,6/30/19,26.3,10,35.9,18.5,27.4,240,1008.3,19.6,0.6,0,0,90.7,70.6,257.4,83.8,12,32.6,13,                          M=1:          ,1,CWCF,79.3536021,BERENS+RIVER+CS,-97.017,52.367,222,1/16/20,,L,, , ,MB-2019-MB2019EA047,2010-2019,373,90,6, ,MB2019EA047, ,51.906667,-95.308333,ZONE: G; RESPONSE: FUL,7/5/19 0:00, ,0.3,MB,MB,1,6,2019
5030203,71158,6/30/19,26.3,10,35.9,18.5,27.4,240,1008.3,19.6,0.6,0,0,90.7,70.6,257.4,83.8,12,32.6,13,                          M=1:          ,1,CWCF,2.410987948,BERENS+RIVER+CS,-97.017,52.367,222,1/16/20,,L,, , ,MB-2019-MB2019EA037,2010-2019,370,90,6, ,MB2019EA037, ,52.348611,-96.968611,ZONE: R; RESPONSE: FUL,7/3/19 0:00, ,0.2,MB,MB,1,6,2019
5030203,71158,6/30/19,26.3,10,35.9,18.5,27.4,240,1008.3,19.6,0.6,0,0,90.7,70.6,257.4,83.8,12,32.6,13,                          M=1:          ,1,CWCF,74.52788823,BERENS+RIVER+CS,-97.017,52.367,222,1/16/20,,L,, , ,MB-2019-MB2019EA036,2010-2019,373,90,6, ,MB2019EA036, ,51.915833,-95.425833,ZONE: G; RESPONSE: FUL,7/2/19 0:00, ,0.1,MB,MB,1,6,2019
5030203,71158,6/30/19,26.3,10,35.9,18.5,27.4,240,1008.3,19.6,0.6,0,0,90.7,70.6,257.4,83.8,12,32.6,13,                          M=1:          ,1,CWCF,53.75010918,BERENS+RIVER+CS,-97.017,52.367,222,1/16/20,,L,, , ,MB-2019-MB2019EA042,2010-2019,371,90,6, ,MB2019EA042, ,51.854722,-96.067222,ZONE: R; RESPONSE: FUL,7/2/19 0:00, ,0.1,MB,MB,1,6,2019
6016975,71854,6/30/19,28,13.6,41.2,20.4,31.5,270,1010.4,24,1.32,0,0,88.3,53.1,229.9,67.3,9.4,24.8,8,                    IDW=R:M=1:          ,1,CYRL,58.19716523,RED+LAKE+A,-93.8,51.067,386,4/3/20,,L,,location not ignition - coords derived from poly, ,ON-2019-RED45,2010-2019,373,90,6, ,RED45, ,51.49757219,-94.95354886,Objective: MON; Type: IFR; Accuracy: Within 100 metres,8/28/19 0:00, ,37770,ON,ON,1,6,2019
6016975,71854,6/30/19,28,13.6,41.2,20.4,31.5,270,1010.4,24,1.32,0,0,88.3,53.1,229.9,67.3,9.4,24.8,8,                    IDW=R:M=1:          ,1,CYRL,71.38303556,RED+LAKE+A,-93.8,51.067,386,4/3/20,,L,,location not ignition - coords derived from poly, ,ON-2019-RED44,2010-2019,373,90,6, ,RED44, ,51.7628023,-95.02013574,Objective: MON; Type: IFR; Accuracy: Within 100 metres,8/28/19 0:00, ,8414,ON,ON,1,6,2019
